Hour;TL1H80;TL2H80;TL3H80;TL4H80;TL5H80;TL6H80;TL7H80;TL8H80;TL9H80;TL10H80;WSL1H80;WSL2H80;WSL3H80;WSL4H80;WSL5H80;WSL6H80;WSL7H80;WSL8H80;WSL9H80;WSL10H80;WDL1H80;WDL2H80;WDL3H80;WDL4H80;WDL5H80;WDL6H80;WDL7H80;WDL8H80;WDL9H80;WDL10H80
23;2.483333333;2.75;4.716666667;3.65;4.883333333;2.75;2.35;4.016666667;1.383333333;3.083333333;11.61931102;12.76271982;10.70351341;16.82729298;9.512821541;6.882277896;15.57427311;7.497899045;6.105764684;10.82261615;31.04848807;36.10597813;34.12553255;21.88202436;31.4406338;117.254056;21.70174202;64.27123013;144.0537686;23.30131858
4;2.55;2.45;3.65;3.15;4.15;3.55;2.15;4.75;0.95;2.95;13.23741667;14.25343467;10.7110597;14.37100205;9.522252885;6.398577967;10.78114094;10.54874874;4.395509072;12.95487553;18.68132189;24.01146669;13.3875418;25.60218755;15.4081604;50.96260726;33.11521277;14.77397314;177.1310854;21.17722557
5;2.416666667;2.383333333;3.783333333;3.116666667;4.083333333;3.583333333;2.083333333;4.583333333;0.85;2.816666667;10.62691867;12.21800536;11.44198277;13.51635236;8.876338767;6.249500107;10.74061053;10.42651514;4.261170366;11.43829943;15.86388402;25.70162007;13.83352212;21.90772409;17.27737903;48.22604605;29.88966073;12.2755047;173.1533909;19.36461635
20;1.416666667;1.383333333;3.816666667;2.416666667;3.816666667;4.583333333;0.883333333;4.283333333;3.016666667;2.35;9.544003087;7.553085612;9.881641299;11.48858012;9.335669011;8.188281929;11.01383899;9.747410569;7.256376716;8.578461272;19.87901777;38.58008531;14.76614542;28.97162948;37.36722752;46.38335112;28.2466537;31.45788778;29.34901123;17.13530387
24;0.883333333;0.516666667;3.216666667;1.816666667;4.083333333;3.85;0.75;3.35;2.483333333;1.883333333;9.981904659;10.47420871;11.91506759;11.33013889;10.99528706;7.825297795;10.26780242;9.669031306;6.678583359;10.15417937;14.91752615;26.30491392;8.840273394;23.53246772;32.48862217;44.4423452;18.42928464;31.02791019;25.6104809;8.805494731
2;0.516666667;0.183333333;2.716666667;1.616666667;4.25;3.516666667;0.35;3.05;2.183333333;1.55;10.71188743;11.98743379;11.51361915;11.62159111;12.24019171;6.581469243;11.63920682;10.0152389;6.272403497;10.62167019;16.38283517;26.53765515;9.147297809;27.0177953;25.18510613;38.07843047;17.34823049;32.4045845;29.83302914;11.54766858
19;-0.25;0.05;2.85;1.75;3.35;2.05;-0.65;1.95;-1.15;1.35;7.152202458;5.169419697;12.91953947;11.15792095;8.613669369;5.692275468;9.541582678;11.35663683;5.166139758;6.005239379;24.27157735;51.04592598;8.725931893;17.52556837;15.00425802;74.30347416;25.24906454;-30.94645186;-52.70865436;5.254894807
20;-0.583333333;-0.116666667;2.55;1.35;3.016666667;2.016666667;-1.016666667;1.583333333;-0.883333333;1.183333333;7.043747222;5.028054469;13.2820412;11.37880291;8.541080834;6.484195544;8.828730588;9.44168233;5.148821889;7.916150442;21.53845399;49.34368097;7.004296223;17.20524747;19.59049121;67.18887086;27.49023228;-31.16234282;-25.68275414;6.213297323
2;-1.916666667;-0.583333333;0.516666667;0.35;1.35;1.416666667;-2.016666667;0.65;0.916666667;-0.15;4.843974413;3.855447945;6.195751905;7.198024635;5.929382641;8.418267127;5.535912539;6.515842219;6.596494624;6.091808288;39.48722926;93.34487934;6.592278614;22.62399928;85.33782925;33.32726046;62.21264176;57.87064576;48.96673569;7.171975899
4;-1.85;-0.85;-0.15;0.35;0.75;1.15;-1.95;1.85;0.85;-0.35;3.486688974;3.882074188;6.227110084;6.565767282;6.993890191;9.341787837;4.923748572;8.573284085;7.523596215;6.245030024;69.69398513;126.5156779;19.22057051;27.38462155;98.88318854;35.23822522;71.89623697;32.13289586;50.55520424;16.7519704
6;-2.25;-1.65;-0.016666667;0.016666667;0.75;1.083333333;-2.216666667;1.45;0.65;-0.55;3.317636297;3.997873838;4.490067782;5.125269003;8.043708169;7.475361256;4.174626717;7.874754706;6.692164098;4.332059358;98.13856606;148.004889;21.56789919;61.18010546;110.7109688;47.423045;87.8924966;31.5797949;39.22738488;34.06331282
11;-0.85;-1.216666667;0.716666667;0.916666667;2.116666667;1.283333333;-0.016666667;2.216666667;1.083333333;0.15;3.67703918;4.190714116;3.598031321;5.393466553;10.59728266;7.015013427;2.237233364;7.077605225;5.675347085;4.135593514;89.31575973;128.7183604;149.2771858;96.75044049;102.8026504;95.59037232;83.95495735;48.78849723;49.97136377;90.2771922
16;0.45;0.45;0.85;1.95;1.85;2.45;1.55;2.75;1.85;0.75;7.716897045;5.95907711;7.070084865;6.960933845;8.32812704;10.41238205;3.016521175;5.463414683;5.975458141;5.120790955;43.58233699;66.14489778;168.9920397;93.21179047;53.44657438;114.0295342;-12.05495914;81.26181099;96.244893;107.2672534
24;0.15;-0.383333333;1.416666667;-0.15;1.55;1.15;-0.483333333;1.683333333;0.183333333;-0.683333333;10.34733221;11.19663402;8.560558579;11.39278494;10.42660823;4.917144491;8.142908403;5.540255453;5.235144323;7.094963142;6.7706286;20.09258049;16.75832551;23.83680709;48.52701985;97.29710142;16.46205866;76.68620463;116.8743745;20.26855003
1;0.25;-0.45;1.55;-0.25;1.55;0.85;-0.55;1.75;0.15;-0.65;10.49221616;12.05351401;9.594878842;10.7104295;9.987096675;4.279065319;8.469616284;5.21929114;4.282954588;6.979641825;11.26709452;24.82161993;12.70368689;28.86235454;52.28099815;110.806791;14.49564995;72.95376777;119.9771826;15.37031489
7;-2.35;-2.25;0.95;-1.25;0.95;0.25;-1.95;1.15;-0.35;-1.25;10.2656125;7.117647083;8.550286545;12.44781105;13.76556937;5.426020641;11.72094279;5.096596904;5.575598623;7.366661388;17.69363999;28.07722212;0.469077773;35.45206593;7.429613497;-158.2574157;16.8116163;37.74680539;168.8311402;35.32972495
15;-2.183333333;-1.583333333;0.283333333;-1.416666667;0.95;0.783333333;-2.85;1.216666667;-0.25;-1.316666667;11.54775498;10.93633052;14.0714798;15.94125203;6.182351582;5.585942421;13.37911716;4.062023752;5.01384972;8.955601789;6.583199772;13.61740979;3.236776598;10.0812187;-58.25626448;-127.7074873;21.2553056;-44.01119986;-134.9642793;16.24897864
22;-2.75;-2.55;-0.95;-0.75;0.65;0.05;-3.55;-1.05;-1.15;-1.75;7.829086792;10.51001903;11.58858059;7.340258851;5.510716832;4.680267086;10.87176619;5.668721196;5.917905035;6.130203912;8.150801696;17.38329368;5.248143685;-64.58699386;-76.56897113;-89.38788889;26.61218879;-98.9305901;-94.45810998;-90.46732878
24;-2.816666667;-2.75;-0.816666667;-0.95;0.783333333;0.316666667;-3.55;-1.25;-1.083333333;-2.55;6.029494162;6.520483285;8.293987466;5.434877594;3.993580005;2.929111389;9.207469322;4.992117491;5.553932107;4.367812818;-15.29281044;-3.583534507;-16.65460347;-55.75579245;-87.64942671;-84.00761371;27.68230017;-78.86935682;-86.70956731;-69.30659953
2;-2.916666667;-2.916666667;-1.35;-1.35;0.683333333;0.45;-3.483333333;-1.383333333;-1.05;-3.116666667;4.651067106;4.117895877;6.952471709;4.464399987;3.224324982;1.987488204;6.897557238;5.004054854;5.077143196;3.876413805;-41.63585087;-24.50065308;-37.43307645;-54.88959221;-71.43482643;-49.53290292;14.9085702;-63.86367719;-84.11637206;-66.18553761
3;-2.983333333;-2.983333333;-1.95;-1.65;0.516666667;0.45;-3.416666667;-1.416666667;-1.05;-3.283333333;4.172436366;3.71007634;7.258252512;4.446613008;3.213638373;1.921442868;5.419793586;5.35429407;4.782340748;4.266210339;-56.25708522;-34.93435756;-47.26017585;-58.43899267;-49.67999836;-17.74832973;1.59978455;-58.8886142;-85.39744815;-73.64484032
8;-2.683333333;-2.816666667;-3.25;-2.316666667;0.316666667;-0.183333333;-2.583333333;-1.65;-1.616666667;-3.116666667;3.61438423;3.648584939;6.059700414;3.920416925;7.211511578;4.038125441;6.331068656;3.768182571;2.673007364;2.591705988;-46.76978007;-35.84796216;-54.11948151;-45.20843794;22.76027859;73.37292716;-56.54520717;-26.24770602;11.82334564;-68.27647007
13;-1.75;-1.85;-2.45;-0.75;1.95;0.75;-1.85;-0.35;-0.45;-1.85;5.551441254;3.739050682;2.24182961;5.501018088;12.30837114;2.722388657;4.411371669;3.374803698;3.754530596;3.660846897;-30.76905429;3.987358108;-5.888608746;20.87299736;-11.05431246;52.16193373;1.428850148;19.56246152;84.95754893;15.36493319
18;-2.416666667;-2.716666667;-2.316666667;-1.116666667;0.183333333;-0.383333333;-2.583333333;-0.283333333;-0.95;-1.483333333;5.473777988;4.74076467;4.017795317;10.74043052;9.599490075;4.207434698;6.621204179;5.178299412;3.460840916;7.358238478;-23.03234373;13.94638292;9.860095669;15.43314222;-38.65448244;-12.36595396;10.6395167;95.64187704;133.2295827;31.15331559
19;-2.45;-2.75;-2.45;-1.25;-0.35;-0.75;-2.65;-0.35;-1.15;-1.35;4.739377596;4.150192767;4.356902569;10.57411935;7.420087601;3.962322551;6.036729247;5.635290587;3.591378565;8.27850832;-29.86484088;13.23261487;23.68208772;15.69233747;-35.51074887;-6.084693865;13.89812615;117.2471116;148.4343042;27.24600623
22;-3.55;-3.25;-1.75;-2.05;-1.15;-1.05;-3.15;-0.65;-1.55;-2.15;8.399047565;5.236200913;7.415369175;13.47473562;7.895973658;4.388769759;11.225863;7.242126759;1.733666635;9.397238956;-34.5225764;-9.120530403;11.74937839;-22.37782222;-19.99550552;30.53835606;-10.98962398;111.8895568;168.6900675;-19.64972271
7;-4.35;-4.15;-3.05;-3.35;-2.45;-2.65;-4.75;-2.35;-2.85;-4.45;5.591216326;6.198790205;11.37996924;6.964136702;7.515217894;7.063058827;5.84054792;6.830058565;3.746691874;5.218467208;-6.057279866;12.57893524;-25.28151616;1.974934011;-39.00510283;-81.204498;0.784824603;-49.45329874;-140.9580663;-22.53540779
9;-4.216666667;-3.883333333;-3.116666667;-3.416666667;-2.45;-2.583333333;-4.616666667;-2.35;-2.916666667;-4.383333333;7.964266985;7.680926744;8.763281722;7.776965232;7.549876339;7.259592771;7.063184801;5.885724226;3.40383993;3.601196768;-29.83371636;-2.831070168;-27.44356312;-26.93070116;-70.4254074;-88.83385196;-9.602899962;-68.3079171;-136.0667925;-32.85776432
12;-4.15;-3.483333333;-2.883333333;-3.116666667;-1.583333333;-1.95;-4.616666667;-2.15;-2.483333333;-3.55;7.68927741;6.385444147;5.419956133;6.826730698;5.728902196;5.566816797;7.396431899;4.446782358;2.103293483;3.128650726;-46.3932255;-33.15975456;-4.198558945;-62.89969945;-94.2105395;-89.98328973;-30.68080033;-81.75944744;-87.60751215;-70.23816568
13;-4.15;-3.35;-2.75;-2.95;-1.15;-1.65;-4.65;-2.05;-2.25;-3.15;6.958519958;5.367168714;4.402465218;6.148406298;4.809750513;4.671295324;7.257396227;3.963395009;1.538733245;3.296695315;-48.72887095;-44.47159541;7.964454883;-73.65778981;-98.2480294;-88.65067012;-38.62281938;-83.77155803;-64.60069043;-86.34777722
16;-4.85;-4.15;-2.75;-3.65;-1.65;-2.55;-5.35;-2.45;-2.05;-3.85;5.85362281;3.378535186;3.709123886;5.87715067;4.157799899;4.535383115;7.291015019;4.892954118;2.533317982;5.173867026;-42.43829376;-57.20363652;-47.62240146;-76.72040464;-83.37066866;-81.88776349;-30.22249752;-77.12826;-70.63523876;-92.2153665
18;-5.25;-4.616666667;-3.416666667;-4.05;-1.716666667;-3.083333333;-5.883333333;-2.916666667;-2.05;-4.583333333;5.213606176;3.207513437;4.557003752;4.754761224;2.43903454;2.558991689;4.596789611;3.260613157;2.833084874;3.677511939;-62.81888239;-74.53032527;-54.62662821;-72.76502033;-98.32084221;-26.07986128;-36.91220926;-73.4688683;-65.60597963;-73.31999729
21;-6.05;-5.25;-4.616666667;-4.65;-1.95;-3.416666667;-6.483333333;-3.483333333;-2.516666667;-5.083333333;3.253282994;2.217348352;5.740777499;2.114018114;1.075408019;3.053438355;2.040188424;3.021279473;4.130930991;2.599131186;-107.7544326;-107.6685147;-46.41670116;-67.4763713;-1.980569698;16.02088891;-28.15094979;-47.23610186;-61.6134012;-31.9425908
24;-6.95;-5.583333333;-5.716666667;-5.116666667;-2.516666667;-3.783333333;-6.516666667;-3.716666667;-3.95;-5.083333333;2.878396578;2.710687125;4.613055252;1.204852954;1.878894689;3.829724367;1.532088953;2.36499506;4.323380232;1.369196221;77.30546473;-146.2365294;-28.66104531;56.1732129;51.14181984;29.6432581;80.06858299;-18.78275435;-52.97331172;104.9844533
7;-7.55;-7.25;-7.15;-6.45;-4.55;-4.25;-9.65;-4.65;-5.55;-6.45;4.559495586;3.330735654;1.360918807;2.295321328;5.167068802;3.649931506;3.425273712;3.993695031;2.65548489;1.214331092;171.5500114;-178.7957616;-2.105514189;158.8011938;146.5252135;56.39700806;146.3099325;-12.4354415;22.12194197;149.8454521
11;-7.883333333;-7.15;-7.583333333;-6.65;-3.95;-3.783333333;-8.85;-4.516666667;-5.55;-5.983333333;3.675431777;2.986550425;3.066656551;3.802858154;5.695058878;4.616766455;3.270420111;2.070972282;4.228484014;1.799138656;168.3161383;157.671304;131.1969751;148.4893895;136.944131;42.04923351;148.0326425;27.48842165;42.60850935;156.0518103
16;-6.85;-7.15;-6.85;-6.55;-3.05;-3.35;-6.35;-3.85;-4.85;-5.05;3.015592811;3.596109008;5.451109979;5.930134906;6.097220678;4.056599561;2.558378393;1.24036285;4.533927657;3.630440745;137.687969;137.704876;-178.8437284;153.1324852;144.2766168;49.39870535;-171.4581606;91.38591785;40.25862062;164.0112475
22;-7.35;-6.85;-7.25;-8.65;-4.95;-3.75;-6.65;-5.05;-5.35;-7.85;2.990418031;3.390943821;4.881721008;7.318155505;6.761138957;4.692504662;3.481436485;3.144980127;4.926032887;3.852401848;89.04196589;154.870822;174.5930506;139.3222771;144.8760741;81.42093448;91.6459775;80.29807321;42.53188209;171.4912967
2;-5.916666667;-6.283333333;-8.15;-10.15;-5.916666667;-5.283333333;-6.516666667;-5.65;-6.05;-9.216666667;3.468906857;3.71132655;3.36865798;6.810345502;6.178408451;5.859560192;4.296927386;3.350577733;5.419343226;3.069868914;86.89015592;147.5935696;149.2942154;131.3788738;141.8548912;78.73980836;72.43549935;62.11182799;40.77194516;166.3934919
17;-2.716666667;-2.383333333;-7.816666667;-7.083333333;-4.016666667;-3.95;-1.916666667;-5.683333333;-5.116666667;-6.95;2.348187638;2.120038595;1.799794265;1.828489013;2.540089952;7.321728562;4.404881954;5.672172927;7.998292365;2.300091049;31.45159465;136.2534613;131.2752589;33.04805349;99.78818611;25.22267388;21.52672408;67.91993191;54.55531221;89.47833169
19;-3.05;-2.05;-8.15;-7.15;-4.15;-3.55;-2.05;-5.95;-5.05;-7.55;1.761192778;2.209886875;1.803607496;1.442497834;2.247709946;5.381338124;4.352953021;5.951890456;6.8045426;1.660120478;10.79951587;158.7763435;159.5554974;45;100.5100434;23.89762586;20.01684299;68.82426058;51.56374541;89.3097228
18;-2.316666667;-3.083333333;-4.983333333;-4.15;-1.35;-1.616666667;-2.383333333;-2.05;-3.516666667;-6.15;0.864626005;1.855849883;2.519983137;6.207566515;4.386665998;4.805138611;2.688897001;7.249236822;5.104760107;5.108233964;-52.16908253;-150.141213;14.17495548;19.73446687;-12.13478908;-80.77782163;-4.875869165;-3.078791902;-56.43914538;9.812616218
19;-2.35;-3.15;-4.55;-3.85;-1.55;-2.35;-2.55;-1.95;-3.55;-6.35;0.970978888;2.098118204;2.456928977;6.070724833;3.657444463;4.600391288;2.950271174;6.148593335;5.45553847;5.070512795;-57.61932229;-154.9006191;14.37560246;16.85292456;-13.92225997;-89.25270612;-0.776844319;-9.738075167;-59.48653111;10.22399166
24;-2.483333333;-2.716666667;-4.95;-3.716666667;-0.616666667;-3.783333333;-3.616666667;-4.35;-3.85;-5.25;1.997578119;2.236529638;6.418071973;7.114795554;2.788891178;2.470385141;1.61479344;3.479648023;4.961734968;4.065738243;-80.70298381;-145.8762213;4.210266921;10.87940043;-25.62253837;-91.13606674;19.73635469;-64.73185572;-61.85955719;-22.73074863
2;-2.716666667;-2.783333333;-5.083333333;-3.75;-0.116666667;-3.85;-3.65;-5.25;-3.55;-4.883333333;1.792645613;2.443415268;7.059673377;6.311999459;1.699443033;1.337635449;1.257102961;2.913559188;5.2487113;2.909373982;-118.4341386;-146.563955;2.274894169;6.239826598;-32.62100516;-62.18481023;40.37685587;-59.64247653;-53.1306719;-32.91704434
3;-2.783333333;-2.816666667;-5.016666667;-3.75;-0.083333333;-3.75;-3.65;-5.45;-3.45;-4.816666667;1.367544623;2.245145468;7.057243668;5.563290738;1.442026337;1.154744674;1.413615172;3.030191492;5.758382612;2.424738536;-139.6150825;-154.9055441;-1.709768274;1.869967605;-33.82632449;-32.8621847;52.55873267;-51.99936541;-44.88145247;-35.1887996
4;-2.85;-2.85;-4.95;-3.75;-0.05;-3.65;-3.65;-5.65;-3.35;-4.75;0.942443632;2.046875668;7.054813959;4.814582017;1.18460964;0.971853898;1.570127383;3.146823796;6.268053924;1.94010309;-160.7960265;-163.2471332;-5.694430718;-2.499891388;-35.03164383;-3.539559169;64.74060948;-44.35625429;-36.63223304;-37.46055486
12;-1.416666667;-2.716666667;-8.416666667;-7.316666667;-1.95;-4.583333333;-1.25;-5.05;-5.283333333;-6.516666667;3.399056284;3.764628722;5.131295126;6.047403358;8.559037956;6.547357262;1.23500439;4.427480938;4.587864564;4.152270826;76.98228768;148.5674239;152.9240006;125.1271707;132.9627234;116.3773186;59.02491827;108.7200471;98.10912734;132.3116119
15;0.083333333;-0.983333333;-7.55;-6.616666667;-0.983333333;-3.683333333;0.483333333;-5.083333333;-4.483333333;-5.75;3.737898596;3.883349567;5.350138306;6.921617499;9.592270828;7.738002494;1.062995454;5.992210009;5.842048793;5.558839045;71.84725679;142.7765979;153.3362888;119.9088325;127.2478771;117.5278823;65.80256434;107.39456;106.0258772;125.9943525
17;-0.016666667;-0.483333333;-7.583333333;-6.683333333;-1.216666667;-3.483333333;0.45;-5.75;-4.783333333;-6.716666667;4.401437868;4.375378294;5.45693606;7.14095544;10.01585017;8.634102287;2.526864536;6.71261035;7.02529155;6.078912784;69.14631786;141.7743944;153.5926328;113.158775;129.6629411;119.4329087;68.50209674;107.9295875;114.6362523;127.172748
20;0.15;0.283333333;-8.05;-6.016666667;-1.416666667;-3.35;0.083333333;-6.45;-5.716666667;-8.783333333;5.671242588;4.814426585;5.175591892;6.246462672;9.429272236;9.178610098;5.335916196;7.140188445;8.264804578;6.026336025;61.48865271;134.2640114;151.5155295;102.4607399;130.5702875;116.4541656;60.73405625;109.8942152;119.148476;129.5325434
21;0.65;0.716666667;-7.85;-5.283333333;-1.083333333;-3.35;0.516666667;-6.35;-6.183333333;-9.116666667;6.300769199;4.512712046;5.108951435;6.455831672;9.486244862;9.550620399;5.761669461;7.937979867;8.824643225;6.236384573;55.11636569;123.7402339;147.0046454;100.2407149;120.9461461;109.958105;62.89214656;104.1930318;114.9987502;126.1552459
4;2.95;2.15;-6.65;0.25;3.05;0.25;2.15;-4.85;-6.35;-7.65;11.92436581;5.743953342;2.645996977;6.816744091;7.891425727;7.003120733;7.66002611;8.155519603;8.620556827;4.557060456;20.21299449;56.50359202;113.8525586;45.47547273;1.08914217;59.92023751;36.72030065;87.89190469;96.79526011;97.31215487
16;1.45;2.15;1.75;2.05;4.85;4.15;1.75;2.35;1.15;1.35;3.526471324;2.004220547;10.61341133;8.864908347;5.941725339;9.365094767;5.599330317;11.85042193;6.335937184;8.378281447;14.11505467;86.28100603;-12.29459019;7.453699879;12.53926696;-4.96179071;10.80823094;-0.483497211;-19.83631345;-13.10738343
19;2.25;2.15;1.95;2.65;5.55;4.25;2.35;2.65;2.25;1.85;1.741551033;3.214420632;7.640732949;6.910347314;3.841692335;6.918764341;2.818119941;10.4919064;5.820859043;7.080826223;100.9228047;164.6667152;-17.6761087;12.36693025;26.0981576;6.806595611;53.65872123;-1.092256218;-11.69601679;-5.348272211
20;2.183333333;2.083333333;1.883333333;2.383333333;4.983333333;4.05;1.983333333;2.683333333;2.383333333;1.75;2.231117092;3.183358332;7.672107357;6.594205153;3.867607802;7.389594363;3.338674327;10.35497627;6.692580677;6.858714617;99.42811635;161.9083583;-15.61215909;14.74417815;33.01908542;9.333236733;59.69644557;-1.012355092;-9.793236531;-1.896037955
21;2.116666667;2.016666667;1.816666667;2.116666667;4.416666667;3.85;1.616666667;2.716666667;2.516666667;1.65;2.720683152;3.152296031;7.703481764;6.278062992;3.893523269;7.860424385;3.859228713;10.21804614;7.564302311;6.636603012;97.93342797;159.1500013;-13.54820948;17.12142605;39.94001325;11.85987786;65.73416991;-0.932453966;-7.890456274;1.556196302
3;2.683333333;2.116666667;1.65;1.55;1.983333333;3.616666667;1.116666667;2.216666667;2.183333333;0.983333333;3.080220324;3.351590981;5.685022004;3.515065153;7.006452729;7.232154921;4.840279284;7.851223849;6.556452867;4.681052182;99.06735492;156.821071;-16.00280763;81.07194606;115.181751;47.25798564;84.70762026;10.59493164;-6.905039875;5.860333756
5;2.55;1.683333333;1.616666667;1.583333333;1.883333333;3.383333333;0.483333333;1.95;2.15;0.883333333;3.44478821;3.384632448;3.913212754;4.149526841;6.67092201;7.371341453;4.871082306;7.941351899;5.965437522;4.260332458;79.3886071;148.4711619;-7.316148649;90.85957252;123.4996687;55.03085106;77.90391751;12.49302915;0.635794394;25.31958853
12;2.95;1.416666667;1.016666667;2.116666667;4.016666667;4.05;3.516666667;3.383333333;3.383333333;0.95;4.239340825;3.574697148;1.155906623;4.650164024;6.232457817;7.354101429;4.291243056;5.966243167;4.926188977;2.514032768;40.50598688;130.4871492;61.49277497;42.6354747;120.1231284;63.43848412;40.69988974;28.50095838;42.63974309;94.66273068
13;3.05;1.65;1.05;2.35;4.55;4.55;4.05;3.75;3.65;1.25;3.97518553;3.194276131;0.626498204;4.315842907;6.335905618;6.59188137;3.736656259;5.007204809;4.381152816;1.497230777;32.57068322;127.623274;61.38954033;25.97133378;122.5613563;65.53446489;32.54175356;28.51000494;47.49758654;105.892831
24;7.25;6.583333333;2.983333333;3.65;7.85;6.016666667;5.383333333;3.85;2.95;1.383333333;3.923423928;3.377740629;3.636720162;7.452714704;3.911211593;8.626944936;6.363338102;9.529836399;7.177794011;4.593789024;48.05049313;133.6901388;9.23363842;17.93979212;39.3181759;26.17863611;49.02367911;27.98087185;40.7975501;21.11550272
2;7.516666667;6.883333333;2.916666667;3.95;8.25;6.916666667;5.783333333;3.95;3.716666667;1.416666667;3.793797686;3.502534356;4.462953636;7.114301544;3.596776589;8.50998387;6.051456393;10.03104267;7.870966683;4.348197703;52.76254698;135.02799;6.609879402;13.51827094;35.2151015;18.09144152;47.93874635;20.69291727;26.39679897;10.33666953
16;8.45;7.45;4.65;8.05;9.65;9.85;8.65;7.85;7.95;4.85;4.117341375;3.984482401;2.071183237;3.94391937;8.875274644;8.148938581;3.395585369;8.901713318;6.400781202;1.780449381;65.6136289;142.2385231;1.936800386;78.88950504;110.3747062;62.68027309;66.75709721;11.27206349;-0.89517371;51.84277341
18;8.85;7.983333333;5.183333333;8.65;9.383333333;9.583333333;7.983333333;8.116666667;8.216666667;4.783333333;3.993829288;3.786931948;1.137856391;5.148755652;8.421155171;8.594823632;3.987725154;8.41635187;5.129331447;3.095926378;57.52442158;142.480776;62.92332559;79.48600863;119.8980853;79.29017142;58.7782555;25.19334835;22.75106975;74.02065643
22;8.75;8.05;5.15;9.05;7.75;8.65;8.75;7.35;7.95;4.15;5.713422792;4.054281687;2.268501708;6.866447408;5.426619574;10.60032075;6.168865374;8.275222051;6.972926215;4.465870576;45;107.8092788;114.7575002;44.35095096;77.11617601;56.30993247;51.38370752;42.30629106;56.87968079;83.8298249
