Hour;TL1H80;TL2H80;TL3H80;TL4H80;TL5H80;TL6H80;TL7H80;TL8H80;TL9H80;TL10H80;WSL1H80;WSL2H80;WSL3H80;WSL4H80;WSL5H80;WSL6H80;WSL7H80;WSL8H80;WSL9H80;WSL10H80;WDL1H80;WDL2H80;WDL3H80;WDL4H80;WDL5H80;WDL6H80;WDL7H80;WDL8H80;WDL9H80;WDL10H80;WG
8;7.916666667;6.216666667;10.45;9.716666667;9.45;12.98333333;9.35;13.35;13.38333333;9.616666667;3.251990077;3.075391681;5.750713845;6.366265132;3.463348281;9.768341357;2.562735003;10.45433452;9.856505897;4.275636146;33.28005103;105.4577469;2.975826754;19.34464342;47.79510024;22.12968913;43.78563391;11.44918428;7.2739979;2.751799172;49.52
9;8.183333333;6.683333333;10.45;9.783333333;9.35;12.81666667;9.95;13.25;13.31666667;9.683333333;3.063849343;2.716180036;5.715427344;6.543984392;3.946679784;10.5077016;2.458917925;10.94276215;10.67298967;4.401272292;30.18986425;110.6852512;1.689655744;15.77030433;42.26783113;25.12206452;41.20372381;9.141002315;7.94183484;5.503598345;36.61
10;8.45;7.15;10.45;9.85;9.25;12.65;10.55;13.15;13.25;9.75;2.875708608;2.356968392;5.680140843;6.721703653;4.430011287;11.24706184;2.355100847;11.43118979;11.48947344;4.526908437;27.09967746;115.9127555;0.403484735;12.19596523;36.74056202;28.1144399;38.62181371;6.832820354;8.609671781;8.255397517;21.43
11;9.15;7.916666667;11.45;10.35;9.916666667;12.68333333;11.38333333;13.55;13.28333333;10.31666667;2.479376665;1.962464406;5.185795944;6.068873502;4.543211572;10.64411638;2.103410981;10.32562426;10.57469994;4.114524568;22.05849579;108.7414054;-2.885117579;10.98811037;37.28025356;29.98420701;25.62851115;6.039500282;9.676797508;8.829502552;15.42
12;9.85;8.683333333;12.45;10.85;10.58333333;12.71666667;12.21666667;13.95;13.31666667;10.88333333;2.083044722;1.567960419;4.691451045;5.416043352;4.656411858;10.04117093;1.851721115;9.220058734;9.659926443;3.702140699;17.01731412;101.5700554;-6.173719894;9.780255512;37.81994511;31.85397411;12.6352086;5.246180211;10.74392324;9.403607586;18.9
13;10.55;9.45;13.45;11.35;11.25;12.75;13.05;14.35;13.35;11.45;1.686712779;1.173456433;4.197106146;4.763213201;4.769612144;9.438225469;1.60003125;8.114493207;8.745152943;3.28975683;11.97613244;94.39870535;-9.462322208;8.572400655;38.35963665;33.72374121;-0.358093959;4.45286014;11.81104896;9.97771262;18.05
16;10.35;10.15;13.55;10.75;11.35;12.25;11.95;14.45;12.75;11.05;2.391756677;1.797247896;2.129530465;5.952898454;5.20124985;11.46052791;2.167233259;7.43131886;10.40119705;5.002809211;13.04848307;75.49983323;-25.00063936;9.573084417;26.1216705;28.62242954;-10.63589558;3.162723073;14.93141718;16.3701509;14.68
17;10.01666667;9.883333333;13.28333333;9.85;10.68333333;12.01666667;11.25;13.85;12.45;10.11666667;2.043960913;1.467031195;1.498919405;5.383252441;5.036168833;10.59224211;2.24090285;7.247240654;9.877857272;4.799404822;6.569949704;94.66337088;18.20653176;10.18733612;35.09201436;31.74255292;10.34753242;10.2059174;15.12087837;16.87967356;18.42
18;9.683333333;9.616666667;13.01666667;8.95;10.01666667;11.78333333;10.55;13.25;12.15;9.183333333;1.696165149;1.136814494;0.868308346;4.813606428;4.871087816;9.723956304;2.314572441;7.063162448;9.354517498;4.596000433;0.091416339;113.8269085;61.41370287;10.80158782;44.06235821;34.8626763;31.33096042;17.24911173;15.31033956;17.38919622;23.32
19;9.35;9.35;12.75;8.05;9.35;11.55;9.85;12.65;11.85;8.25;1.348369386;0.806597793;0.237697286;4.243960415;4.7060068;8.8556705;2.388242031;6.879084241;8.831177724;4.392596043;-6.387117026;132.9904462;104.620874;11.41583952;53.03270206;37.98279969;52.31438842;24.29230605;15.49980075;17.89871888;29.97
20;9.383333333;9.25;12.55;7.883333333;9.083333333;11.55;9.75;11.98333333;11.28333333;7.883333333;1.486374506;1.041627795;0.644468973;4.83048715;4.909383138;9.682507338;2.81420427;7.5553752;9.221979935;4.703909808;-1.210864609;127.2893062;87.53587803;12.59794477;52.00841393;36.31357781;51.31424173;23.35053033;16.17026569;19.98550614;30.92
21;9.416666667;9.15;12.35;7.716666667;8.816666667;11.55;9.65;11.31666667;10.71666667;7.516666667;1.624379627;1.276657797;1.051240659;5.417013886;5.112759476;10.50934418;3.240166509;8.231666159;9.612782147;5.015223572;3.965387807;121.5881662;70.45088208;13.78005001;50.9841258;34.64435593;50.31409504;22.40875461;16.84073062;22.0722934;31.29
24;9.116666667;8.516666667;10.48333333;7.35;9.55;11.35;8.883333333;10.05;10.35;7.15;2.476470729;2.52698488;3.543882828;6.295615884;4.572561097;10.6960322;3.415538351;9.049684525;9.766123739;5.31880031;30.7581265;108.6886917;15.70569654;17.48361752;62.60868692;33.73764283;47.8338174;22.65438161;22.99817429;16.67839776;39.04
1;8.95;8.25;9.65;7.25;10.05;11.25;8.55;9.75;10.45;7.15;2.83351372;3.034633421;4.586818069;6.441653514;4.200773738;10.37595779;3.290243152;9.120548229;9.64739343;5.314931796;41.56636964;105.0895244;-3.124398255;18.74434865;68.93311155;34.11889722;47.09375193;23.24808297;25.74166365;12.93805632;36.56
5;8.083333333;7.35;6.616666667;6.85;10.25;11.41666667;8.45;8.983333333;10.71666667;6.75;2.199044856;2.005063865;5.593542423;6.934056703;5.050381472;11.01289791;2.92972839;9.876668408;10.51873149;5.195691671;5.491599356;118.2570885;0.160261305;24.00625399;36.54830985;23.7283684;37.50553295;22.69428109;17.55281808;19.03557399;40.3
6;7.416666667;6.75;5.883333333;6.95;10.35;11.58333333;7.65;9.016666667;10.78333333;6.85;1.934657148;1.917545594;5.661426513;6.990141322;4.410727795;9.941719522;2.811424628;9.573940961;10.08965042;4.758968229;-7.231099932;134.9357565;-2.272622913;29.44584495;36.02533175;21.33698063;29.0805898;26.82901881;16.73688693;28.25763012;32.81
8;7.316666667;6.583333333;5.75;7.483333333;10.45;11.88333333;7.45;9.783333333;11.08333333;7.183333333;1.539306337;2.131305461;5.284937581;6.81507431;4.039481955;9.463420213;2.151004187;9.829469341;10.20607413;4.42366311;19.85157459;153.4718423;0.181372211;34.07838228;34.95613262;16.33002833;23.90745819;25.16890678;12.98687907;37.5571434;22.96
10;8.45;7.45;6.95;8.35;10.45;12.15;8.65;11.25;11.55;7.65;1.277380131;2.733861738;4.396191534;6.352771049;4.57629763;10.64917837;1.066770828;10.945981;11.29708369;4.626499757;99.46232221;157.1866779;9.955130896;32.46427502;33.86369057;11.09889925;30.41108127;13.57920728;7.11872564;37.7120577;19.96
11;9.083333333;8.283333333;8.016666667;9.183333333;11.21666667;12.41666667;9.35;11.95;11.85;8.15;1.518070062;2.630548639;3.92670823;5.749380158;3.834056563;9.611313001;1.043930041;10.22538411;10.27553239;3.969080467;105.5477153;157.9483254;24.99893116;25.70967292;32.15802457;8.134439624;-36.06853241;11.36308784;5.209847103;41.77150582;13.36
12;9.716666667;9.116666667;9.083333333;10.01666667;11.98333333;12.68333333;10.05;12.65;12.15;8.65;1.758759993;2.52723554;3.457224926;5.145989267;3.091815496;8.573447631;1.021089253;9.504787229;9.253981081;3.311661178;111.6331085;158.709973;40.04273142;18.95507082;30.45235858;5.169979998;-102.5481461;9.146968401;3.300968567;45.83095394;7.35
13;10.35;9.95;10.15;10.85;12.75;12.95;10.75;13.35;12.45;9.15;1.999449924;2.423922441;2.987741622;4.542598375;2.34957443;7.53558226;0.998248466;8.784190344;8.232429775;2.654241888;117.7185016;159.4716205;55.08653168;12.20046873;28.74669258;2.205520372;-169.0277598;6.930848961;1.39209003;49.89040206;4.14
14;10.28333333;10.05;10.31666667;10.91666667;12.81666667;12.91666667;10.68333333;13.18333333;12.25;9.316666667;2.101984749;2.545255085;2.463008298;3.642112567;2.483976424;7.48230285;1.483253355;8.343016966;8.179378819;2.52115202;118.4453017;155.4644125;72.91206349;14.80354378;44.46888695;7.255021794;-167.4021217;4.876563954;0.383885591;57.40991043;2.14
15;10.21666667;10.15;10.48333333;10.98333333;12.88333333;12.88333333;10.61666667;13.01666667;12.05;9.483333333;2.204519574;2.666587728;1.938274975;2.741626759;2.618378418;7.42902344;1.968258244;7.901843589;8.126327862;2.388062152;119.1721018;151.4572045;90.73759529;17.40661883;60.19108131;12.30452321;-165.7764836;2.822278948;-0.624318847;64.92941879;1.51
16;10.15;10.25;10.65;11.05;12.95;12.85;10.55;12.85;11.85;9.65;2.307054399;2.787920372;1.413541651;1.841140951;2.752780413;7.37574403;2.453263133;7.460670211;8.073276906;2.254972284;119.8989018;147.4499965;108.5631271;20.00969389;75.91327568;17.35402464;-164.1508455;0.767993942;-1.632523286;72.44892716;7.72
17;9.65;9.75;10.31666667;11.01666667;12.61666667;12.68333333;10.31666667;12.61666667;11.45;9.483333333;2.479199848;3.063441831;2.186368961;2.375430398;3.197350254;6.87647379;2.581970001;6.21131353;7.168916568;2.73213995;114.2996299;149.8939984;126.5541091;61.09419371;87.13811854;34.59183797;-65.43315988;6.526837181;3.737308323;87.68725525;13.94
18;9.15;9.25;9.983333333;10.98333333;12.28333333;12.51666667;10.08333333;12.38333333;11.05;9.316666667;2.651345298;3.33896329;2.95919627;2.909719845;3.641920095;6.37720355;2.710676868;4.961956848;6.26455623;3.209307615;108.700358;152.3380004;144.5450911;102.1786935;98.3629614;51.8296513;33.28452575;12.28568042;9.107139932;102.9255833;26.49
20;8.883333333;8.616666667;9.216666667;10.45;11.58333333;12.15;10.31666667;11.91666667;10.55;8.916666667;3.029889799;3.670824388;4.188450305;4.442641805;4.865795487;6.455645835;2.699651138;3.815170422;5.299358221;3.957665002;94.53973659;152.2519957;160.5409474;135.3722576;104.3378044;71.53663855;118.2382216;34.7272599;21.45432739;118.0485545;44.31
21;9.116666667;8.483333333;8.783333333;9.95;11.21666667;11.95;10.78333333;11.68333333;10.45;8.683333333;3.236288851;3.727164028;4.64487703;5.441274318;5.645101037;7.033358359;2.559918541;3.917740678;5.23852055;4.228854723;85.97838705;149.7219891;158.5458217;127.4813219;99.08780456;74.00581246;104.4742317;51.40999614;28.43168323;117.9331976;63.91
22;9.35;8.35;8.35;9.45;10.85;11.75;11.25;11.45;10.35;8.45;3.442687903;3.783503667;5.101303755;6.439906832;6.424406587;7.611070884;2.420185943;4.020310933;5.177682879;4.500044444;77.41703751;147.1919826;156.550696;119.5903861;93.83780471;76.47498638;90.71024188;68.09273238;35.40903908;117.8178407;69.29
23;9.383333333;8.25;7.95;9.05;11.08333333;11.68333333;10.88333333;11.08333333;9.916666667;8.183333333;3.622193885;3.935877429;5.205803764;6.430655396;6.582399014;7.237750357;2.988444164;4.064989662;5.30154833;4.449063791;72.32723163;144.9459613;158.9696359;113.1405605;91.61684437;80.63023179;85.22196076;76.26893817;49.01909768;117.577078;64.6
24;9.416666667;8.15;7.55;8.65;11.31666667;11.61666667;10.51666667;10.71666667;9.483333333;7.916666667;3.801699866;4.088251192;5.310303773;6.42140396;6.740391442;6.864429831;3.556702385;4.109668392;5.425413781;4.398083137;67.23742576;142.6999401;161.3885758;106.6907349;89.39588404;84.78547721;79.73367965;84.44514396;62.62915628;117.3363152;75.72
1;9.45;8.05;7.15;8.25;11.55;11.55;10.15;10.35;9.05;7.65;3.981205847;4.240624954;5.414803782;6.412152525;6.898383869;6.491109304;4.124960606;4.154347121;5.549279232;4.347102483;62.14761988;140.4539189;163.8075158;100.2409092;87.17492371;88.94072262;74.24539853;92.62134976;76.23921489;117.0955525;66.34
3;9.383333333;8.516666667;6.95;8.116666667;11.68333333;11.55;10.15;10.08333333;8.983333333;6.516666667;4.721763824;3.953926574;4.200077828;6.264503159;7.30432115;8.657409456;4.618469222;5.036570368;7.217068194;4.954483887;47.15687567;114.1809994;148.0654579;80.12846579;76.89705994;79.97554766;54.30433286;88.85059804;87.40663495;104.7190279;52.48
4;9.35;8.75;6.85;8.05;11.75;11.55;10.15;9.95;8.95;5.95;5.092042812;3.810577384;3.592714851;6.190678477;7.507289791;9.740559532;4.86522353;5.477681991;8.050962675;5.258174588;39.66150356;101.0445396;140.1944289;70.07224406;71.75812805;75.49296017;44.33380003;86.96522218;92.99034498;98.53076561;63.55
5;8.65;8.05;6.65;7.816666667;11.38333333;11.61666667;9.75;9.65;9.05;5.25;5.335628546;3.904158283;3.679450224;6.015021995;7.245440142;9.437947438;5.667950222;6.402192005;8.087753675;5.125864624;37.27982686;94.64639063;110.4292619;57.7765043;69.09809644;71.32857324;39.44477176;86.98106812;90.98684092;95.25497818;71.66
6;7.95;7.35;6.45;7.583333333;11.01666667;11.68333333;9.35;9.35;9.15;4.55;5.57921428;3.997739182;3.766185597;5.839365514;6.983590494;9.135335344;6.470676913;7.326702019;8.124544675;4.99355466;34.89815016;88.24824166;80.6640948;45.48076453;66.43806483;67.16418631;34.55574348;86.99691407;88.98333687;91.97919075;78.67
7;7.25;6.65;6.25;7.35;10.65;11.75;8.95;9.05;9.25;3.85;5.822800014;4.09132008;3.85292097;5.663709032;6.721740846;8.832723249;7.273403605;8.251212032;8.161335675;4.861244697;32.51647346;81.85009268;50.89892775;33.18502476;63.77803322;62.99979937;29.66671521;87.01276001;86.97983282;88.70340332;84.21
8;7.683333333;6.783333333;6.55;7.583333333;10.95;11.98333333;9.483333333;9.716666667;9.65;4.55;5.724560959;3.899292806;3.931556059;6.717370231;7.571953343;10.3518267;6.915508315;8.554950927;8.73950969;4.78160161;30.79533238;75.54162664;40.06283068;29.58339486;55.24123492;54.24704222;27.80596833;74.64657249;76.77794368;71.20244453;82.63
9;8.116666667;6.916666667;6.85;7.816666667;11.25;12.21666667;10.01666667;10.38333333;10.05;5.25;5.626321905;3.707265531;4.010191148;7.77103143;8.422165839;11.87093015;6.557613025;8.858689822;9.317683705;4.701958524;29.07419131;69.2331606;29.22673362;25.98176496;46.70443662;45.49428508;25.94522144;62.28038497;66.57605453;53.70148575;77.57
10;8.55;7.05;7.15;8.05;11.55;12.45;10.55;11.05;10.45;5.95;5.52808285;3.515238257;4.088826237;8.824692629;9.272378336;13.39003361;6.199717736;9.162428717;9.895857719;4.622315437;27.35305024;62.92469456;18.39063655;22.38013505;38.16763832;36.74152793;24.08447456;49.91419745;56.37416538;36.20052696;75.98
12;9.283333333;7.983333333;8.55;8.916666667;12.08333333;12.58333333;11.21666667;12.98333333;12.05;8.016666667;4.699965709;3.363903825;3.198903831;7.828030781;8.338276832;11.26819575;5.015930324;8.940805797;8.695181932;5.328424266;18.02124405;37.6458095;-0.702468339;21.64593681;26.14826711;26.13516088;20.23621457;33.53551645;45.68490036;25.37742546;63.44
14;9.483333333;8.616666667;9.583333333;9.416666667;11.88333333;12.21666667;11.05;13.55;12.68333333;8.983333333;4.899764456;3.717506516;2.706938216;7.737363117;8.584390472;10.37839909;4.95728094;9.759068116;9.173004286;6.150936421;17.47978593;27.26416404;-2.632627247;22.63143065;19.17852888;20.97978847;17.77143431;26.9000935;34.51127169;20.59772863;67.56
15;9.316666667;8.783333333;9.916666667;9.483333333;11.41666667;11.78333333;10.55;13.15;12.51666667;8.916666667;5.513621773;4.146776422;2.659933803;8.145026376;9.297554863;10.54952136;5.490525262;10.68814189;10.25116453;6.620394162;21.60423089;29.52196111;4.983766289;23.9840236;18.21847626;21.12759958;17.23078403;28.45401106;28.68227553;21.22958255;75.31
16;9.15;8.95;10.25;9.55;10.95;11.35;10.05;12.75;12.35;8.85;6.12747909;4.576046328;2.612929391;8.552689635;10.01071925;10.72064364;6.023769584;11.61721567;11.32932478;7.089851903;25.72867585;31.77975819;12.60015983;25.33661655;17.25842364;21.2754107;16.69013376;30.00792862;22.85327938;21.86143647;108.56
17;8.85;8.916666667;10.18333333;9.516666667;10.38333333;10.45;9.416666667;12.28333333;11.95;8.683333333;6.302644986;4.53574151;2.893517081;8.730617578;10.00645443;10.41181797;5.760832858;10.55922177;10.08246813;6.97450279;26.57242591;36.42901424;16.06763875;34.15547478;22.13155459;29.41801853;24.05893987;36.12556081;26.25613609;28.83316484;98.45
18;8.55;8.883333333;10.11666667;9.483333333;9.816666667;9.55;8.783333333;11.81666667;11.55;8.516666667;6.477810882;4.495436691;3.174104771;8.908545521;10.00218961;10.1029923;5.497896133;9.501227876;8.835611486;6.859153677;27.41617598;41.0782703;19.53511767;42.974333;27.00468553;37.56062635;31.42774599;42.243193;29.6589928;35.80489321;129.18
19;8.25;8.85;10.05;9.45;9.25;8.65;8.15;11.35;11.15;8.35;6.652976777;4.455131872;3.454692461;9.086473463;9.997924785;9.794166631;5.234959408;8.443233978;7.588754839;6.743804564;28.25992604;45.72752635;23.00259659;51.79319122;31.87781648;45.70323418;38.7965521;48.3608252;33.06184951;42.77662158;128.86
21;8.65;8.783333333;9.45;9.316666667;7.983333333;8.116666667;8.15;11.35;9.95;8.75;9.281306079;6.086106637;6.478568732;12.03241883;12.06660849;13.13809156;7.39588217;11.87798923;11.01995858;10.48819914;15.06437045;30.4756835;22.31720419;27.74703226;13.25205099;23.79116607;29.19085924;33.704661;26.30124673;27.27203678;159.44
22;8.85;8.75;9.15;9.25;7.35;7.85;8.15;11.35;9.35;8.95;10.59547073;6.901594019;7.990506868;13.50539152;13.10095035;14.81005402;8.476343551;13.59536686;12.73556045;12.36039643;8.466592652;22.84976207;21.97450799;15.72395278;3.939168239;12.83513201;24.38801281;26.3765789;22.92094534;19.51974438;168.56
23;8.55;8.45;9.216666667;8.516666667;7.183333333;7.416666667;8.183333333;10.65;8.416666667;8.25;10.67220026;7.001490882;9.154568352;12.71557195;11.59868135;14.09394987;8.462389966;13.28791086;12.41990428;11.93421129;0.464969672;17.27921024;16.79980433;7.607669387;10.46694211;18.87024635;24.23237696;12.34998675;14.55141205;6.584774174;186.74
24;8.25;8.15;9.283333333;7.783333333;7.016666667;6.983333333;8.216666667;9.95;7.483333333;7.55;10.7489298;7.101387745;10.31862984;11.92575239;10.09641235;13.37784573;8.44843638;12.98045486;12.10424811;11.50802615;-7.536653309;11.7086584;11.62510066;-0.508614004;16.99471599;24.90536069;24.0767411;-1.676605393;6.181878764;-6.350196035;207.67
1;7.95;7.85;9.35;7.05;6.85;6.55;8.25;9.25;6.55;6.85;10.82565933;7.201284608;11.48269132;11.13593283;8.594143355;12.66174159;8.434482794;12.67299886;11.78859194;11.081841;-15.53827629;6.138106565;6.450396995;-8.624897395;23.52248987;30.94047503;23.92110525;-15.70319754;-2.187654523;-19.28516624;177.2
2;7.283333333;7.283333333;8.883333333;6.383333333;6.483333333;6.65;7.816666667;8.416666667;6.283333333;6.083333333;10.09964368;6.454596274;11.45605141;11.25121563;9.76290273;13.77878954;9.084422079;12.33473361;12.80128864;10.79256563;-16.09873056;4.515559133;-3.52056963;-4.884676772;21.13771435;28.41466022;14.64056648;-7.988130955;3.598359239;-14.16669361;164.97
3;6.616666667;6.716666667;8.416666667;5.716666667;6.116666667;6.75;7.383333333;7.583333333;6.016666667;5.316666667;9.373628036;5.707907941;11.4294115;11.36649842;10.93166211;14.89583749;9.734361365;11.99646837;13.81398533;10.50329026;-16.65918482;2.893011701;-13.49153625;-1.144456148;18.75293883;25.88884541;5.360027719;-0.273064371;9.384373001;-9.048220978;136.08
4;5.95;6.15;7.95;5.05;5.75;6.85;6.95;6.75;5.75;4.55;8.647612387;4.961219608;11.40277159;11.48178122;12.10042148;16.01288544;10.38430065;11.65820312;14.82668203;10.21401488;-17.21963909;1.270464269;-23.46250288;2.595764475;16.36816331;23.36303059;-3.920511046;7.442002213;15.17038676;-3.929748345;117.42
5;5.716666667;5.983333333;7.116666667;4.916666667;5.916666667;6.516666667;6.683333333;6.55;5.65;4.483333333;7.376468387;4.591925144;10.04523791;10.62774391;10.98424473;15.08726204;8.808720871;11.66361471;14.09383178;10.00769352;-12.94296443;8.970349531;-15.51139371;12.00402462;20.82165587;25.6120166;1.60653361;14.4602918;19.63834092;2.517579948;107.09
7;5.25;5.65;5.45;4.65;6.25;5.85;6.15;6.15;5.45;4.35;4.834180386;3.853336217;7.33017053;8.919669276;8.751891224;13.23601526;5.657561312;11.67443789;12.62813129;9.595050808;-4.389615116;24.37012005;0.390824631;30.82054492;29.728641;30.10998862;12.66062292;28.49687097;28.57424923;15.41223653;93.43
8;5.45;5.616666667;6.016666667;5.083333333;6.483333333;6.25;6.283333333;6.55;5.75;4.716666667;5.573829246;3.573059898;8.1406396;10.26152182;9.920071138;14.05895472;6.223838134;12.78429286;13.81315973;10.33278009;-3.495136175;19.81778771;-1.502810648;26.00604715;23.32930508;24.5780526;12.12383616;23.15485406;23.32177291;14.11775742;112.88
